0,1,2,3,4,5,6
-2.9193,-0.1381,-0.2893,-1.0127,0.0772,-1.3762,2.0544
-2.9198,-0.1148,-0.2914,-1.0499,0.2459,-1.1491,1.1312
-2.9300,-0.0959,-0.2472,-1.0897,0.4825,-0.8315,-0.2517
-2.9167,-0.0977,-0.3088,-1.0741,0.3360,-1.0277,0.6689
-2.9252,-0.1006,-0.3435,-1.2057,0.9461,-0.3862,-2.2108
15.3157,-6.7058,6.0197,-2.0901,1.3038,-0.7236,-1.4355
15.3157,-6.7059,6.0198,-2.0901,1.3037,-0.7236,-1.4355
15.3157,-6.7059,6.0198,-2.0901,1.3037,-0.7236,-1.4355
15.3157,-6.7059,6.0198,-2.0901,1.3037,-0.7237,-1.4355
15.3200,-6.6348,6.0617,-2.0700,1.2161,-0.6621,-1.4403
-2.9286,-0.0877,-0.2548,-1.1014,0.5271,-0.7713,-0.4827
-2.9140,-0.1262,-0.3161,-1.0264,0.1075,-1.3349,1.9378
-2.9103,-0.0928,-0.3396,-1.0754,0.3048,-1.0692,0.8983
-2.9221,-0.0377,-0.2942,-1.1741,0.8140,-0.3848,-1.9844
-2.9134,-0.1252,-0.3191,-1.0274,0.1086,-1.3335,1.9377
-2.9179,-0.1146,-0.3002,-1.0484,0.2280,-1.1731,1.2462
-2.9339,-0.0875,-0.2304,-1.1068,0.5816,-0.6983,-0.8278
-2.9211,-0.0930,-0.2892,-1.0857,0.4132,-0.9241,0.2082
-2.9106,-0.0814,-0.3401,-1.0938,0.3890,-0.9559,0.4367
-2.9105,-0.0692,-0.3429,-1.1130,0.4739,-0.8415,-0.0250
-2.9235,-0.1422,-0.2689,-1.0104,0.0910,-1.3578,1.9398
-2.9072,-0.1177,-0.3496,-1.0332,0.0982,-1.3469,2.0518
-2.9255,-0.0945,-0.2681,-1.0877,0.4478,-0.8778,-0.0218
-2.9297,-0.0685,-0.2532,-1.1328,0.6736,-0.5742,-1.2904
-2.9310,-0.1188,-0.2381,-1.0547,0.3323,-1.0337,0.5565
-2.9105,-0.0993,-0.3373,-1.0655,0.2619,-1.1269,1.1293
-2.9329,-0.1039,-0.2321,-1.0800,0.4562,-0.8671,-0.1356
-2.9265,-0.0511,-0.2713,-1.1572,0.7640,-0.4524,-1.7527
-2.9361,-0.0823,-0.2208,-1.1173,0.6413,-0.6182,-1.1737
-2.9161,-0.0756,-0.3156,-1.1083,0.4854,-0.8265,-0.1391
-2.9227,-0.0628,-0.2868,-1.1351,0.6434,-0.6144,-1.0611
-2.9295,-0.1192,-0.2451,-1.0525,0.3137,-1.0586,0.6716
-2.9287,-0.1479,-0.2438,-1.0064,0.1033,-1.3418,1.8256
-2.9212,-0.0962,-0.2881,-1.0807,0.3918,-0.9529,0.3236
-2.9246,-0.0538,-0.2799,-1.1510,0.7250,-0.5047,-1.5224
-2.9061,-0.1069,-0.3564,-1.0491,0.1636,-1.2588,1.7054
-2.9152,-0.0711,-0.3204,-1.1145,0.5081,-0.7959,-0.2548
-2.9050,-0.1110,-0.3610,-1.0416,0.1232,-1.3131,1.9359
-2.9303,-0.0575,-0.2523,-1.1507,0.7573,-0.4616,-1.7519
-2.9252,-0.0609,-0.2758,-1.1404,0.6815,-0.5633,-1.2913
-2.9260,-0.1404,-0.2575,-1.0156,0.1291,-1.3069,1.7096
-2.9269,-0.1418,-0.2534,-1.0143,0.1276,-1.3088,1.7097
-2.9165,-0.1274,-0.3042,-1.0269,0.1244,-1.3125,1.8230
-2.9296,-0.0863,-0.2506,-1.1045,0.5467,-0.7450,-0.5980
-2.9316,-0.1942,-0.3345,-1.1280,0.6224,-0.9119,-0.2455
-1.9434,-4.8662,-1.9061,1.6679,0.1260,0.4791,2.0961
-1.9368,-4.7596,-1.8433,1.6979,-0.0054,0.5715,2.0889
-2.9147,-0.1064,-0.3164,-1.0584,0.2546,-1.1370,1.1302
-2.9207,-0.1314,-0.2840,-1.0246,0.1383,-1.2940,1.7084
-2.9310,-0.0798,-0.2450,-1.1163,0.6078,-0.6630,-0.9439
-2.9088,-0.1084,-0.3437,-1.0494,0.1802,-1.2367,1.5905
-2.9227,-0.0808,-0.2835,-1.1066,0.5162,-0.7855,-0.3686
-2.9315,-0.1075,-0.2381,-1.0729,0.4163,-0.9207,0.0949
-2.9082,-0.1044,-0.3472,-1.0551,0.2024,-1.2068,1.4750
-2.9337,-0.0633,-0.2354,-1.1450,0.7514,-0.4698,-1.7512
-2.9114,-0.1038,-0.3323,-1.0592,0.2392,-1.1575,1.2448
-2.9116,-0.0802,-0.3354,-1.0968,0.4083,-0.9299,0.3216
-2.9277,-0.1011,-0.2569,-1.0793,0.4229,-0.9115,0.0941
-2.9217,-0.0700,-0.2904,-1.1226,0.5816,-0.6974,-0.7151
-2.9133,-0.0498,-0.3333,-1.1463,0.6386,-0.6201,-0.9476
-2.9149,-0.0195,-0.3312,-1.1957,0.8689,-0.3103,-2.2169
-2.9140,-0.0481,-0.3301,-1.1497,0.6585,-0.5934,-1.0629
-2.9098,-0.1100,-0.3389,-1.0478,0.1785,-1.2391,1.5907
-2.9210,-0.1229,-0.2843,-1.0384,0.2014,-1.2091,1.3623
-2.9328,-0.0466,-0.2429,-1.1704,0.8591,-0.3249,-2.3286
-2.9301,-0.0452,-0.2556,-1.1701,0.8425,-0.3470,-2.2137
-2.9306,-0.2116,-0.2988,-1.0354,0.2164,-1.3687,1.7144
16.5936,1.8308,-7.0211,-0.1611,0.7062,-0.8914,1.0526
-1.9843,-2.5575,-0.9967,3.3511,2.1691,1.4070,-1.8077
-1.9777,-2.4510,-0.9338,3.3811,2.0378,1.4994,-1.8149
-2.3298,-2.7582,-0.8647,0.2360,-1.0102,1.2287,-0.9308
-2.3448,-0.8264,-0.1267,1.9785,-0.3560,0.4791,2.1748
-2.3448,-0.8264,-0.1266,1.9785,-0.3561,0.4791,2.1748
-2.3263,-2.7374,-0.8637,0.3058,-1.1699,0.9804,0.1116
-2.3329,-2.8440,-0.9265,0.2759,-1.0385,0.8880,0.1188
-1.9971,-1.0090,-0.4141,4.6861,2.8683,1.0620,-0.3640
-1.9949,-0.9735,-0.3932,4.6961,2.8245,1.0928,-0.3664
16.6028,2.3571,-6.8784,0.2283,0.9208,-0.9010,1.3314
16.6028,2.3570,-6.8783,0.2283,0.9208,-0.9010,1.3314
16.6028,2.3570,-6.8783,0.2283,0.9208,-0.9010,1.3314
16.5699,3.0333,-6.5187,0.6813,1.7844,-0.2673,-1.4768
16.5699,3.0333,-6.5186,0.6813,1.7844,-0.2673,-1.4768
16.5743,3.1043,-6.4767,0.7013,1.6968,-0.2057,-1.4816
-2.0798,-0.0837,0.1954,2.5471,0.7968,1.6937,-1.8575
-2.0798,-0.0837,0.1955,2.5471,0.7968,1.6936,-1.8575
-2.0798,-0.0837,0.1955,2.5472,0.7968,1.6936,-1.8575
-2.0798,-0.0837,0.1955,2.5472,0.7968,1.6936,-1.8575
-2.0559,-1.5899,-0.3836,1.4538,-0.5287,1.0956,0.6341
-2.0559,-1.5900,-0.3836,1.4538,-0.5287,1.0956,0.6341
-2.3434,-3.6505,-1.0779,-2.1287,-2.7312,0.8500,0.4539
-2.3309,-3.6445,-1.1374,-2.1260,-2.8155,0.7375,1.0284
-2.3431,-3.6050,-1.0874,-2.2003,-2.4129,1.2785,-1.2774
-2.3615,-0.2918,0.1244,2.3925,0.1052,0.6669,1.3127
-2.0605,-1.9839,-0.4812,1.1719,-0.8055,1.0275,0.8253
-2.0940,-0.4167,0.1244,2.4684,0.4968,1.1552,-0.1354
-2.0000,-0.9110,-0.3552,4.8285,2.7693,0.8270,0.5735
-1.9934,-0.8045,-0.2923,4.8585,2.6379,0.9193,0.5663
-2.0413,-3.6706,-1.1177,-0.1702,-1.9121,0.9031,1.3318
-2.3312,-3.8839,-1.2321,-0.7165,-1.4874,1.5107,-2.2080
-2.3356,-3.9550,-1.2740,-0.7365,-1.3999,1.4491,-2.2032
15.2645,-2.6177,7.6542,1.4931,3.1182,-1.7034,2.4935
15.2645,-2.6177,7.6542,1.4931,3.1182,-1.7034,2.4935
15.2645,-2.6177,7.6543,1.4931,3.1182,-1.7034,2.4935
15.2645,-2.6177,7.6543,1.4931,3.1182,-1.7034,2.4935
15.2645,-2.6177,7.6543,1.4931,3.1182,-1.7035,2.4935
-1.3166,-5.2571,-2.5035,0.8551,0.4318,1.2485,0.4593
-1.3188,-5.2926,-2.5244,0.8452,0.4756,1.2177,0.4617
-1.9673,-3.9203,-1.4569,2.2151,1.1123,1.4392,-1.6287
-2.0420,-4.5294,-1.3854,-0.8293,-2.4627,0.8444,1.4717
-2.3461,-3.7218,-1.1276,-2.1467,-2.6620,0.7639,0.5738
15.3154,-6.8632,5.9618,-2.2557,1.3263,-0.5531,-2.1466
15.3154,-6.8632,5.9618,-2.2557,1.3263,-0.5531,-2.1466
15.3154,-6.8632,5.9618,-2.2557,1.3263,-0.5531,-2.1466
15.3154,-6.8632,5.9619,-2.2557,1.3263,-0.5531,-2.1466
15.3198,-6.7921,6.0038,-2.2357,1.2387,-0.4915,-2.1514
-2.3499,-3.6916,-1.0400,-2.0702,-2.9545,0.5490,1.6094
-2.3378,-3.6441,-1.1053,-2.1334,-2.7427,0.8350,0.5682
-2.3282,-3.6490,-1.1490,-2.1162,-2.8744,0.6584,1.3741
-2.3398,-3.6840,-1.1640,-2.2001,-2.4602,1.0359,-0.4664
16.5957,2.4969,-6.8351,0.1677,1.5228,-0.1480,-1.7757
16.5957,2.4969,-6.8350,0.1677,1.5228,-0.1480,-1.7757
16.5957,2.4969,-6.8350,0.1677,1.5228,-0.1480,-1.7757
16.6223,0.2227,-7.6613,-1.4740,-0.4326,-0.9960,1.6743
16.6223,0.2227,-7.6613,-1.4740,-0.4326,-0.9960,1.6743
16.6267,0.2938,-7.6194,-1.4540,-0.5202,-0.9345,1.6695
-2.3411,-3.6316,-1.0922,-2.1563,-2.6212,0.9982,-0.1237
-2.3335,-3.6489,-1.1242,-2.1215,-2.8201,0.7312,1.0290
-2.3327,-3.6265,-1.1320,-2.1561,-2.6703,0.9328,0.2209
-2.3285,-3.6646,-1.1447,-2.0920,-2.9809,0.5151,1.9511
-2.3331,-3.6273,-1.1300,-2.1554,-2.6711,0.9317,0.2210
-2.3574,-3.6200,-1.0182,-2.1906,-2.3741,1.3297,-1.6206
-2.3467,-3.6021,-1.0710,-2.2084,-2.3556,1.3553,-1.6229
-2.3581,-3.6152,-1.0155,-2.1988,-2.3330,1.3849,-1.8513
-2.3464,-3.6556,-1.0629,-2.1236,-2.7365,0.8427,0.4545
-2.0789,-1.3900,-0.2290,1.5096,0.0392,1.7246,-2.1132
-2.0789,-1.3900,-0.2290,1.5096,0.0392,1.7246,-2.1132
-2.3332,-1.6782,-0.4631,1.2734,-0.8547,0.5073,2.0792
-2.3332,-1.6782,-0.4631,1.2734,-0.8547,0.5073,2.0792
-2.3218,-2.7197,-0.8587,0.4200,-1.4665,0.5348,1.9635
-2.3284,-2.8263,-0.9215,0.3901,-1.3351,0.4424,1.9707
-1.9698,-3.6610,-1.3888,2.6314,0.9989,0.6720,1.1935
-1.9698,-3.6610,-1.3888,2.6314,0.9989,0.6720,1.1935
-1.9752,-1.9624,-0.7598,3.9072,1.9230,0.9063,0.6668
-2.3664,-0.7786,-0.0271,1.9175,0.1028,1.0831,-0.4735
-2.3730,-0.8852,-0.0899,1.8875,0.2342,0.9907,-0.4663
-1.9647,-5.0508,-1.8519,1.4544,0.2638,0.9382,0.1118
15.2806,-3.8137,7.1604,0.3971,2.7090,-1.2365,0.6233
15.2806,-3.8138,7.1604,0.3971,2.7090,-1.2365,0.6233
15.2806,-3.8138,7.1604,0.3971,2.7090,-1.2365,0.6233
15.2806,-3.8138,7.1605,0.3971,2.7090,-1.2365,0.6233
15.2850,-3.7427,7.2024,0.4171,2.6214,-1.1749,0.6185
-2.0685,-1.5221,-0.3283,1.3745,-0.0319,1.7496,-2.1314
-2.0685,-1.5221,-0.3282,1.3746,-0.0319,1.7496,-2.1314
-2.0685,-1.5222,-0.3282,1.3746,-0.0319,1.7496,-2.1314
-2.0685,-1.5222,-0.3282,1.3746,-0.0320,1.7496,-2.1314
-2.0686,-1.5222,-0.3281,1.3746,-0.0320,1.7496,-2.1314
-2.0686,-1.5222,-0.3281,1.3746,-0.0320,1.7496,-2.1314
-2.9310,1.4445,0.2424,0.0826,1.5153,-0.6632,-0.7809
-2.9652,1.8743,0.4971,0.5292,2.0234,-0.7081,-1.1686
-1.8310,-3.3700,-1.1131,3.5694,0.8453,1.3453,0.6707
-2.3506,-1.7870,-0.4244,1.1337,-0.6413,0.8930,0.3385
-2.3506,-1.7870,-0.4243,1.1337,-0.6413,0.8930,0.3385
-2.3414,-1.2353,-0.2823,1.6181,-0.5194,0.6015,1.6670
-2.3480,-1.3419,-0.3451,1.5881,-0.3881,0.5091,1.6741
-1.9535,-5.1057,-1.9485,1.4102,0.2477,0.8543,0.4541
-1.9513,-5.0701,-1.9275,1.4202,0.2039,0.8851,0.4517
15.2748,-3.9886,7.1242,0.2200,2.7559,-1.0222,-0.3190
15.2748,-3.9886,7.1242,0.2201,2.7559,-1.0222,-0.3190
15.2748,-3.9886,7.1242,0.2201,2.7559,-1.0222,-0.3190
15.2748,-3.9886,7.1243,0.2201,2.7558,-1.0222,-0.3190
15.2792,-3.9176,7.1662,0.2401,2.6683,-0.9607,-0.3238
-2.0409,-4.3814,-1.3712,-0.8443,-2.0245,1.3605,-0.5960
-2.0409,-4.3814,-1.3712,-0.8443,-2.0245,1.3605,-0.5960
-2.0409,-4.3814,-1.3711,-0.8442,-2.0245,1.3604,-0.5960
-2.0409,-4.3814,-1.3711,-0.8442,-2.0246,1.3604,-0.5960
-2.9392,1.4036,0.2879,0.1391,1.3104,-0.9396,0.2595
-2.9522,1.8692,0.4371,0.5499,1.8554,-0.9333,-0.1327
-1.8282,-3.5932,-1.1808,3.4776,0.4622,0.9815,2.1502
-2.3278,-2.9306,-0.8936,0.2719,-1.5964,0.5206,1.9432
-2.3278,-2.9306,-0.8936,0.2719,-1.5964,0.5206,1.9432
-2.3545,-0.4653,0.0110,2.1426,0.2592,1.0545,-0.2131
-2.3611,-0.5719,-0.0518,2.1126,0.3906,0.9621,-0.2059
-1.9603,-3.3868,-1.3201,2.6351,1.3769,1.3704,-1.2272
-2.9496,1.3831,0.3401,0.1614,1.2711,-0.9932,0.3771
-2.9401,1.9670,0.4759,0.5992,1.6063,-0.9989,0.5516
-2.9385,1.4048,0.2845,0.1380,1.3116,-0.9379,0.2593
-2.9390,1.9267,0.4782,0.6638,1.3115,-1.3956,2.1670
-2.9370,1.4553,0.2685,0.0596,1.6532,-0.4780,-1.5876
-2.9503,2.0189,0.5143,0.5072,2.0760,-0.3675,-2.1009
-2.9468,1.3638,0.3305,0.1946,1.1065,-1.2146,1.2999
-2.9434,1.9765,0.4897,0.5810,1.7066,-0.8642,-0.0249
-2.9336,1.3741,0.2670,0.1914,1.0447,-1.2968,1.7586
-2.9450,1.9678,0.4985,0.5931,1.6615,-0.9250,0.2062
-2.9421,1.4078,0.3006,0.1297,1.3690,-0.8610,-0.0862
-2.9380,1.4388,0.2759,0.0849,1.5456,-0.6229,-1.0104
-2.9402,1.8262,0.3892,0.6295,1.4311,-1.5035,2.2885
-1.8366,-3.2132,-1.0986,3.7365,1.1536,1.2838,0.5899
-1.8300,-3.1066,-1.0358,3.7665,1.0222,1.3761,0.5827
-2.9503,1.3940,0.3413,0.1435,1.3547,-0.8807,-0.0844
-2.9469,1.8589,0.4519,0.6354,1.4567,-1.3799,1.8263
16.6090,0.2741,-7.5683,-1.3792,-0.4506,-1.0853,1.9164
16.6090,0.2741,-7.5683,-1.3792,-0.4506,-1.0853,1.9164
16.6134,0.3452,-7.5264,-1.3592,-0.5382,-1.0237,1.9116
-2.9283,1.9538,0.4233,0.6315,1.3937,-1.2841,1.8185
-2.9446,1.4036,0.3131,0.1340,1.3646,-0.8670,-0.0856
-2.9457,2.0085,0.4949,0.5280,1.9568,-0.5277,-1.4093
-2.3360,-2.4120,-0.7077,0.5839,-0.9638,0.9855,0.0344
-2.3257,-3.3861,-1.0655,-0.1636,-1.6721,0.8108,0.7364
-2.9381,1.3936,0.2844,0.1562,1.2276,-1.0509,0.7209
-2.9555,1.9441,0.5518,0.6203,1.6009,-1.0074,0.4394
-2.9442,1.3237,0.2131,0.0686,1.6140,-0.8001,-0.6569
-1.9789,-0.8349,-0.3592,4.8977,2.3394,0.5264,2.2934
-2.9412,1.3823,0.3011,0.1710,1.1798,-1.1155,0.9523
-2.9473,2.0150,0.5009,0.5164,2.0177,-0.4458,-1.7552
-2.9357,1.4215,0.2684,0.1143,1.4012,-0.8171,-0.2030
-2.3287,-4.2604,-1.3347,-0.8709,-2.1172,0.9178,0.1813
-2.3287,-4.2604,-1.3347,-0.8708,-2.1172,0.9178,0.1813
-2.9454,1.3512,0.3261,0.2159,1.0030,-1.3537,1.8766
-2.9395,1.9229,0.4814,0.6694,1.2894,-1.4254,2.2826
-2.9431,1.3461,0.3162,0.2263,0.9434,-1.4337,2.2223
-2.9355,1.9897,0.4507,0.5678,1.7202,-0.8453,-0.0265
-2.9453,1.3813,0.3206,0.1684,1.2150,-1.0685,0.7224
-2.9362,1.9765,0.4562,0.5879,1.6343,-0.9610,0.4353
-2.9416,1.4026,0.2992,0.1384,1.3274,-0.9168,0.1445
-2.9412,1.9741,0.4801,0.5869,1.6679,-0.9160,0.2055
-2.9414,1.3550,0.3067,0.2139,0.9888,-1.3726,1.9912
-2.9432,1.4569,0.2971,0.0510,1.7272,-0.3789,-2.0480
-2.9473,2.0180,0.5003,0.5116,2.0389,-0.4172,-1.8706
-2.9298,1.3745,0.2492,0.1944,1.0089,-1.3447,1.9887
-2.9551,1.3385,0.2610,0.0346,1.8283,-0.5125,-1.9242
-2.0037,-0.9795,-0.3700,4.7219,2.9004,1.0747,-0.4741
-1.9971,-0.8729,-0.3072,4.7519,2.7690,1.1671,-0.4813
-2.9472,1.9790,0.5072,0.5733,1.7635,-0.7879,-0.3703
-2.9309,1.4446,0.2420,0.0825,1.5154,-0.6630,-0.7810
-2.9453,1.9972,0.4950,0.5463,1.8727,-0.6407,-0.9478
-2.9343,1.4659,0.2541,0.0456,1.7002,-0.4145,-1.8189
-2.9415,1.3547,0.3076,0.2142,0.9885,-1.3730,1.9912
-2.9513,1.9542,0.5305,0.6085,1.6293,-0.9688,0.3230
-2.9527,1.9488,0.5380,0.6156,1.6057,-1.0007,0.4388
-2.9311,1.3783,0.2545,0.1871,1.0490,-1.2908,1.7581
-2.9463,1.3977,0.3221,0.1416,1.3404,-0.8997,0.0302
-2.9405,2.0354,0.4655,0.4907,2.0931,-0.3438,-2.1030
-2.9450,1.4540,0.3057,0.0539,1.7242,-0.3831,-2.0476
-2.9463,1.3856,0.3244,0.1606,1.2556,-1.0139,0.4919
-2.9523,1.9524,0.5357,0.6103,1.6275,-0.9713,0.3232
-2.9350,1.4618,0.2579,0.0514,1.6779,-0.4446,-1.7035
-2.9378,1.3579,0.2898,0.2128,0.9737,-1.3926,2.1058
-2.9380,1.9464,0.4700,0.6337,1.4404,-1.2221,1.4744
-2.9454,1.4082,0.3160,0.1258,1.4056,-0.8119,-0.3162
-2.9431,1.4361,0.3003,0.0840,1.5791,-0.5782,-1.2401
-2.9437,1.9639,0.4935,0.6005,1.6212,-0.9791,0.4369
-2.9356,1.9925,0.4506,0.5632,1.7412,-0.8170,-0.1419
-2.9366,1.4350,0.2701,0.0921,1.5056,-0.6766,-0.7798
-2.9333,1.4016,0.2605,0.1481,1.2359,-1.0393,0.7199
-2.3275,-3.2829,-1.0437,-0.1766,-1.3403,1.2058,-0.8721
-2.3275,-3.2829,-1.0437,-0.1766,-1.3404,1.2058,-0.8721
-2.9483,1.9532,0.5166,0.6129,1.5921,-1.0186,0.5533
-2.9545,1.9457,0.5472,0.6187,1.6025,-1.0052,0.4392
-2.9253,1.3820,0.2268,0.1869,1.0167,-1.3338,1.9878
-2.9309,1.3666,0.2557,0.2058,0.9646,-1.4044,2.2197
-2.9438,1.9517,0.4961,0.6197,1.5363,-1.0934,0.8986
-2.9508,1.4051,0.3418,0.1254,1.4386,-0.7679,-0.5460
-2.9299,1.4012,0.2451,0.1520,1.1993,-1.0884,0.9500
-2.3548,-1.6794,-0.3912,1.1170,-0.2698,1.3394,-1.5001
-2.3548,-1.6794,-0.3912,1.1170,-0.2698,1.3394,-1.5001
-2.9537,1.9801,0.5373,0.5652,1.8369,-0.6895,-0.8306
-2.9450,1.3939,0.3167,0.1489,1.3003,-0.9536,0.2607
-2.9512,1.9874,0.5241,0.5562,1.8626,-0.6548,-0.9466
-2.9408,1.9447,0.4834,0.6336,1.4567,-1.2003,1.3596
-2.9374,1.9926,0.4587,0.5614,1.7594,-0.7927,-0.2569
-2.9235,1.3789,0.2193,0.1934,0.9773,-1.3867,2.2182
-2.9466,1.9291,0.5130,0.6528,1.4044,-1.2712,1.5916
-2.9517,1.4367,0.3402,0.0747,1.6701,-0.4563,-1.8153
-2.9397,2.0307,0.4628,0.4989,2.0520,-0.3990,-1.8722
-2.9401,1.3721,0.2979,0.1881,1.0969,-1.2270,1.4138
-2.9521,2.0159,0.5231,0.5102,2.0730,-0.3717,-2.1005
-2.9421,1.3748,0.3066,0.1819,1.1358,-1.1747,1.1834
-2.9359,1.9861,0.4528,0.5731,1.6984,-0.8746,0.0890
-2.9536,1.9682,0.5389,0.5840,1.7524,-0.8033,-0.3689
-2.9429,2.0164,0.4802,0.5185,1.9829,-0.4922,-1.5253
-2.3570,-1.4029,-0.2861,1.3625,-0.1650,1.2485,-1.1225
-2.3570,-1.4029,-0.2861,1.3625,-0.1650,1.2485,-1.1225
-2.9472,2.0061,0.5022,0.5305,1.9542,-0.5312,-1.4090
-2.9377,1.3881,0.2839,0.1651,1.1858,-1.1072,0.9516
-2.9490,1.9130,0.5273,0.6759,1.3154,-1.3911,2.0538
-2.9352,1.4493,0.2612,0.0708,1.5927,-0.5593,-1.2417
-2.9512,1.9693,0.5274,0.5846,1.7354,-0.8260,-0.2540
-2.9294,1.4501,0.2341,0.0753,1.5392,-0.6309,-0.8967
-2.9448,2.0071,0.4908,0.5312,1.9372,-0.5539,-1.2942
-2.9291,1.4266,0.2367,0.1127,1.3703,-0.8582,0.0266
-2.9371,1.9570,0.4639,0.6179,1.5055,-1.1343,1.1279
-2.9370,1.9991,0.4560,0.5514,1.8023,-0.7348,-0.4879
-2.9350,1.9876,0.4484,0.5716,1.7000,-0.8725,0.0888
-2.3333,-1.8179,-0.5401,1.0076,-0.5111,1.1345,-0.4818
-2.9406,1.4343,0.2889,0.0893,1.5411,-0.6292,-1.0098
-2.9440,1.9544,0.4964,0.6152,1.5572,-1.0653,0.7832
-2.9432,1.4601,0.2962,0.0461,1.7485,-0.3502,-2.1634
-2.9559,1.9495,0.5526,0.6115,1.6426,-0.9513,0.2085
-2.9340,1.9983,0.4419,0.5557,1.7652,-0.7845,-0.2576
-2.9394,1.9441,0.4771,0.6360,1.4380,-1.2255,1.4747
-2.9523,2.0125,0.5249,0.5154,2.0513,-0.4009,-1.9850
-2.9312,1.9550,0.4365,0.6269,1.4311,-1.2340,1.5884
-2.9508,1.9069,0.5368,0.6837,1.2911,-1.4240,2.1695
-2.9510,1.9036,0.5382,0.6887,1.2696,-1.4530,2.2850
-2.9541,1.9585,0.5428,0.5990,1.6880,-0.8900,-0.0226
-2.9565,2.0085,0.5450,0.5176,2.0653,-0.3824,-2.0996
-2.9523,2.0035,0.5263,0.5296,1.9878,-0.4864,-1.6388
-2.9517,1.9865,0.5267,0.5571,1.8617,-0.6561,-0.9465
-2.9422,1.9155,0.4949,0.6786,1.2637,-1.4602,2.3986
-2.9537,1.9231,0.5473,0.6553,1.4344,-1.2313,1.3623
-2.9514,1.9570,0.5304,0.6039,1.6504,-0.9405,0.2076
-2.9386,2.0085,0.4618,0.5351,1.8843,-0.6246,-0.9492
-2.9545,1.9908,0.5390,0.5475,1.9204,-0.5773,-1.2921
-2.9560,2.0002,0.5445,0.5311,2.0025,-0.4669,-1.7533
-2.9443,1.9208,0.5041,0.6680,1.3235,-1.3799,2.0528
-2.9097,-0.0978,-0.3415,-1.0669,0.2634,-1.1248,1.1291
-2.9439,2.0297,0.4824,0.4964,2.0872,-0.3520,-2.1023
-2.9274,-0.1156,-0.2558,-1.0561,0.3175,-1.0534,0.6712
-2.9549,1.9511,0.5480,0.6099,1.6442,-0.9490,0.2083
-2.9334,-0.0656,-0.2368,-1.1409,0.7309,-0.4974,-1.6359
-2.9443,1.9269,0.5027,0.6584,1.3660,-1.3227,1.8219
-2.9302,-0.1294,-0.2401,-1.0371,0.2490,-1.1457,1.0180
-2.9541,1.9975,0.5360,0.5374,1.9634,-0.5193,-1.5230
-2.9227,-0.0807,-0.2837,-1.1066,0.5163,-0.7854,-0.3686
-2.9318,1.9388,0.4425,0.6517,1.3240,-1.3782,2.1655
-2.9447,1.9592,0.4989,0.6070,1.5983,-1.0100,0.5525
-2.9377,2.0041,0.4580,0.5429,1.8436,-0.6793,-0.7185
-2.9226,-0.0865,-0.2834,-1.0974,0.4741,-0.8422,-0.1378
-2.9186,-0.0469,-0.3087,-1.1562,0.7140,-0.5190,-1.4082
-2.9177,-0.0934,-0.3047,-1.0818,0.3766,-0.9731,0.4382
-2.9238,-0.1463,-0.3418,-1.1321,0.6095,-0.8392,-0.3645
15.3007,-4.8436,6.7084,-0.5303,2.2658,-0.9597,-0.4205
15.3007,-4.8436,6.7084,-0.5303,2.2658,-0.9597,-0.4205
15.3007,-4.8436,6.7084,-0.5303,2.2657,-0.9597,-0.4205
15.3007,-4.8436,6.7085,-0.5302,2.2657,-0.9597,-0.4205
15.3051,-4.7725,6.7504,-0.5102,2.1781,-0.8982,-0.4252
-2.9171,-0.0624,-0.3130,-1.1302,0.5895,-0.6865,-0.7160
-2.9333,-0.0476,-0.2401,-1.1694,0.8581,-0.3262,-2.3284
-2.9208,-0.0685,-0.2949,-1.1241,0.5832,-0.6953,-0.7153
-2.9206,-0.1072,-0.2888,-1.0627,0.3080,-1.0656,0.7851
-2.9360,-0.0790,-0.2222,-1.1223,0.6628,-0.5892,-1.2891
-2.9238,-0.0556,-0.2831,-1.1475,0.7051,-0.5314,-1.4071
-2.9254,-0.1483,-0.2592,-1.0025,0.0667,-1.3908,2.0556
-2.9235,-0.0310,-0.2891,-1.1860,0.8752,-0.3024,-2.3305
-2.9319,-0.1081,-0.2362,-1.0723,0.4156,-0.9216,0.0950
-2.9186,-0.0469,-0.3088,-1.1562,0.7140,-0.5190,-1.4082
-2.9142,-0.0875,-0.3222,-1.0877,0.3827,-0.9646,0.4375
-2.9184,-0.0885,-0.3026,-1.0902,0.4178,-0.9176,0.2076
-2.9265,-0.0992,-0.2625,-1.0812,0.4249,-0.9088,0.0939
-2.9184,-0.0616,-0.3071,-1.1328,0.6084,-0.6611,-0.8311
-2.9311,-0.0679,-0.2468,-1.1352,0.6924,-0.5490,-1.4055
-2.9285,-0.1325,-0.2474,-1.0305,0.2095,-1.1987,1.2484
-2.9267,-0.1235,-0.2575,-1.0430,0.2551,-1.1373,1.0172
-2.9137,-0.1316,-0.3167,-1.0174,0.0657,-1.3912,2.1686
-2.9099,-0.1103,-0.3381,-1.0475,0.1782,-1.2395,1.5907
-2.9268,-0.0636,-0.2678,-1.1377,0.6787,-0.5671,-1.2910
-2.9256,-0.1186,-0.2635,-1.0496,0.2782,-1.1061,0.9016
-2.9186,-0.1368,-0.2930,-1.0140,0.0785,-1.3744,2.0542
-2.9211,-0.0960,-0.2887,-1.0809,0.3920,-0.9526,0.3236
-2.9284,-0.1293,-0.2486,-1.0354,0.2310,-1.1699,1.1330
